ขวดสารเคมีที่มีอยู่ในคลังฯ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
รหัสขวด,ชื่อสารเคมี,CAS / Catalogue No.,เกรด,ขนาดบรรจุ,ปริมาณคงเหลือ,หน่วยบรรจุ,ชื่อผู้เพิ่มขวด,เวลาเพิ่มขวด,,,,,,,,,,,,,,,,,,,,,,,,สถานที่จัดเก็บ,woner
F12201A6600020,น้ำยาดับเพลิงชนิดผงเคมีแห้ง,Dry Chemical,"Class A,B,C (Fired Rating 6A20B)",6.8,6.8,กิโลกรัม,นายนพดล พริ้งเพราะ,18/9/2023 17:38,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12201A6600021,น้ำยาดับเพลิงชนิดผงเคมีแห้ง,Dry Chemical,"Class A,B,C (Fired Rating 6A20B)",6.8,6.8,กิโลกรัม,นายนพดล พริ้งเพราะ,18/9/2023 17:38,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12201A6600022,น้ำยาดับเพลิงชนิดผงเคมีแห้ง,Dry Chemical,"Class A,B,C (Fired Rating 6A20B)",6.8,6.8,กิโลกรัม,นายนพดล พริ้งเพราะ,18/9/2023 17:38,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12201A6600023,น้ำยาดับเพลิงชนิดผงเคมีแห้ง,Dry Chemical,"Class A,B,C (Fired Rating 6A20B)",6.8,6.8,กิโลกรัม,นายนพดล พริ้งเพราะ,18/9/2023 17:38,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12201A6600024,น้ำยาดับเพลิงชนิดผงเคมีแห้ง,Dry Chemical,"Class A,B,C (Fired Rating 6A20B)",6.8,6.8,กิโลกรัม,นายนพดล พริ้งเพราะ,18/9/2023 17:38,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12201A6600025,น้ำยาดับเพลิงชนิดผงเคมีแห้ง,Dry Chemical,"Class A,B,C (Fired Rating 6A20B)",6.8,6.8,กิโลกรัม,นายนพดล พริ้งเพราะ,18/9/2023 17:38,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12201A6600026,น้ำยาดับเพลิงชนิดผงเคมีแห้ง,Dry Chemical,"Class A,B,C (Fired Rating 6A20B)",6.8,6.8,กิโลกรัม,นายนพดล พริ้งเพราะ,18/9/2023 17:38,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12201A6600027,น้ำยาดับเพลิงชนิดผงเคมีแห้ง,Dry Chemical,"Class A,B,C (Fired Rating 6A20B)",6.8,6.8,กิโลกรัม,นายนพดล พริ้งเพราะ,18/9/2023 17:38,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12201A6600028,น้ำยาดับเพลิงชนิดผงเคมีแห้ง,Dry Chemical,"Class A,B,C (Fired Rating 6A20B)",6.8,6.8,กิโลกรัม,นายนพดล พริ้งเพราะ,18/9/2023 17:38,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12201A6600029,น้ำยาดับเพลิงชนิดผงเคมีแห้ง,Dry Chemical,"Class A,B,C (Fired Rating 6A20B)",6.8,6.8,กิโลกรัม,นายนพดล พริ้งเพราะ,18/9/2023 17:38,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12201A6600030,น้ำยาดับเพลิงชนิดผงเคมีแห้ง,Dry Chemical,"Class A,B,C (Fired Rating 6A20B)",6.8,6.8,กิโลกรัม,นายนพดล พริ้งเพราะ,18/9/2023 17:38,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12201A6600031,น้ำยาดับเพลิงชนิดผงเคมีแห้ง,Dry Chemical,"Class A,B,C (Fired Rating 6A20B)",6.8,6.8,กิโลกรัม,นายนพดล พริ้งเพราะ,18/9/2023 17:38,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12201A6600032,น้ำยาดับเพลิงชนิดผงเคมีแห้ง,Dry Chemical,"Class A,B,C (Fired Rating 6A20B)",6.8,6.8,กิโลกรัม,นายนพดล พริ้งเพราะ,18/9/2023 17:38,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12201A6600033,น้ำยาดับเพลิงชนิดผงเคมีแห้ง,Dry Chemical,"Class A,B,C (Fired Rating 6A20B)",6.8,6.8,กิโลกรัม,นายนพดล พริ้งเพราะ,18/9/2023 17:38,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12201A6600034,น้ำยาดับเพลิงชนิดผงเคมีแห้ง,Dry Chemical,"Class A,B,C (Fired Rating 6A20B)",6.8,6.8,กิโลกรัม,นายนพดล พริ้งเพราะ,18/9/2023 17:38,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12201A6600035,น้ำยาดับเพลิงชนิดผงเคมีแห้ง,Dry Chemical,"Class A,B,C (Fired Rating 6A20B)",6.8,6.8,กิโลกรัม,นายนพดล พริ้งเพราะ,18/9/2023 17:38,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12201A6600036,น้ำยาดับเพลิงชนิดผงเคมีแห้ง,Dry Chemical,"Class A,B,C (Fired Rating 6A20B)",6.8,6.8,กิโลกรัม,นายนพดล พริ้งเพราะ,18/9/2023 17:38,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12201A6600037,น้ำยาดับเพลิงชนิดผงเคมีแห้ง,Dry Chemical,"Class A,B,C (Fired Rating 6A20B)",6.8,6.8,กิโลกรัม,นายนพดล พริ้งเพราะ,18/9/2023 17:38,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12201A6600038,น้ำยาดับเพลิงชนิดผงเคมีแห้ง,Dry Chemical,"Class A,B,C (Fired Rating 6A20B)",6.8,6.8,กิโลกรัม,นายนพดล พริ้งเพราะ,18/9/2023 17:38,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12201A6600039,น้ำยาดับเพลิงชนิดผงเคมีแห้ง,Dry Chemical,"Class A,B,C (Fired Rating 6A20B)",6.8,6.8,กิโลกรัม,นายนพดล พริ้งเพราะ,18/9/2023 17:38,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12201A6600040,น้ำยาดับเพลิงชนิดผงเคมีแห้ง,Dry Chemical,"Class A,B,C (Fired Rating 6A20B)",6.8,6.8,กิโลกรัม,นายนพดล พริ้งเพราะ,18/9/2023 17:38,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12201A6600041,น้ำยาดับเพลิงชนิดผงเคมีแห้ง,Dry Chemical,"Class A,B,C (Fired Rating 6A20B)",6.8,6.8,กิโลกรัม,นายนพดล พริ้งเพราะ,18/9/2023 17:38,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12201A6600042,น้ำยาดับเพลิงชนิดผงเคมีแห้ง,Dry Chemical,"Class A,B,C (Fired Rating 6A20B)",6.8,6.8,กิโลกรัม,นายนพดล พริ้งเพราะ,18/9/2023 17:38,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12201A6600043,น้ำยาดับเพลิงชนิดผงเคมีแห้ง,Dry Chemical,"Class A,B,C (Fired Rating 6A20B)",6.8,6.8,กิโลกรัม,นายนพดล พริ้งเพราะ,18/9/2023 17:38,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12201A6600044,น้ำยาดับเพลิงชนิดผงเคมีแห้ง,Dry Chemical,"Class A,B,C (Fired Rating 6A20B)",6.8,6.8,กิโลกรัม,นายนพดล พริ้งเพราะ,18/9/2023 17:38,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12201A6600045,น้ำยาดับเพลิงชนิดผงเคมีแห้ง,Dry Chemical,"Class A,B,C (Fired Rating 6A20B)",6.8,6.8,กิโลกรัม,นายนพดล พริ้งเพราะ,18/9/2023 17:38,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12201A6600046,น้ำยาดับเพลิงชนิดผงเคมีแห้ง,Dry Chemical,"Class A,B,C (Fired Rating 6A20B)",6.8,6.8,กิโลกรัม,นายนพดล พริ้งเพราะ,18/9/2023 17:38,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12201A6600047,น้ำยาดับเพลิงชนิดผงเคมีแห้ง,Dry Chemical,"Class A,B,C (Fired Rating 6A20B)",6.8,6.8,กิโลกรัม,นายนพดล พริ้งเพราะ,18/9/2023 17:38,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12201A6600048,น้ำยาดับเพลิงชนิดผงเคมีแห้ง,Dry Chemical,"Class A,B,C (Fired Rating 6A20B)",6.8,6.8,กิโลกรัม,นายนพดล พริ้งเพราะ,18/9/2023 17:38,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12201A6600049,น้ำยาดับเพลิงชนิดผงเคมีแห้ง,Dry Chemical,"Class A,B,C (Fired Rating 6A20B)",6.8,6.8,กิโลกรัม,นายนพดล พริ้งเพราะ,18/9/2023 17:38,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12201A6600050,น้ำยาดับเพลิงชนิดผงเคมีแห้ง,Dry Chemical,"Class A,B,C (Fired Rating 6A20B)",6.8,6.8,กิโลกรัม,นายนพดล พริ้งเพราะ,18/9/2023 17:38,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12201A6600051,น้ำยาดับเพลิงชนิดผงเคมีแห้ง,Dry Chemical,"Class A,B,C (Fired Rating 6A20B)",6.8,6.8,กิโลกรัม,นายนพดล พริ้งเพราะ,18/9/2023 17:38,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12201A6600052,น้ำยาดับเพลิงชนิดผงเคมีแห้ง,Dry Chemical,"Class A,B,C (Fired Rating 6A20B)",6.8,6.8,กิโลกรัม,นายนพดล พริ้งเพราะ,18/9/2023 17:38,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12201A6600053,น้ำยาดับเพลิงชนิดผงเคมีแห้ง,Dry Chemical,"Class A,B,C (Fired Rating 6A20B)",6.8,6.8,กิโลกรัม,นายนพดล พริ้งเพราะ,18/9/2023 17:38,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12201A6600054,น้ำยาดับเพลิงชนิดผงเคมีแห้ง,Dry Chemical,"Class A,B,C (Fired Rating 6A20B)",6.8,6.8,กิโลกรัม,นายนพดล พริ้งเพราะ,18/9/2023 17:38,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12201A6600055,น้ำยาดับเพลิงชนิดก๊าซคาร์บอนไดออกไซด์,Carbon dioxide,"Class B,C",4.54,4.54,กิโลกรัม,นายนพดล พริ้งเพราะ,18/9/2023 17:38,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12209A6400005,Ethyl alcohol,64-17-5,"Lab grade, 95.41%",18,18,ลิตร,นายนพดล พริ้งเพราะ,14/7/2021 23:05,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12209A6400006,Ethyl alcohol,64-17-5,"Lab grade, 95.41%",18,18,ลิตร,นายนพดล พริ้งเพราะ,14/7/2021 23:05,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12209A6400008,Ethyl alcohol,64-17-5,"Lab grade, 95.41%",18,18,ลิตร,นายนพดล พริ้งเพราะ,14/7/2021 23:05,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12209A6400015,Hydrochloric acid,7647-01-0,"37%, RPE - For analysis - ISO","2,500.00","2,500.00",มิลลิลิตร,นายนพดล พริ้งเพราะ,23/7/2021 04:16,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12209A6400016,Ammonium hydroxide,1336-21-6,"30%,RPE - For analysis - ACS","2,000.00",500,มิลลิลิตร,นายนพดล พริ้งเพราะ,23/7/2021 04:16,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12209A6400018,Potassium iodide,7681-11-0,RPE - ACS,"1,000.00",500,กรัม,นายนพดล พริ้งเพราะ,23/7/2021 04:16,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12209A6400022,Ethyl alcohol,64-17-5,RPE - For analysis - ACS - Reag. Ph.Eur. - Reag. USP,"2,500.00","2,500.00",มิลลิลิตร,นายนพดล พริ้งเพราะ,23/7/2021 04:16,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12209A6400023,Ethyl alcohol,64-17-5,RPE - For analysis - ACS - Reag. Ph.Eur. - Reag. USP,"2,500.00","2,500.00",มิลลิลิตร,นายนพดล พริ้งเพราะ,23/7/2021 04:16,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12209A6400024,Ethyl alcohol,64-17-5,RPE - For analysis - ACS - Reag. Ph.Eur. - Reag. USP,"2,500.00","2,500.00",มิลลิลิตร,นายนพดล พริ้งเพราะ,23/7/2021 04:16,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12209A6400025,Propylene glycol,57-55-6,"99%, extra pure","2,500.00","1,500.00",มิลลิลิตร,นายนพดล พริ้งเพราะ,23/7/2021 04:16,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12209A6400026,Buffer pH 10.00,51 350 024,RPE - For analysis,500,250,มิลลิลิตร,นายนพดล พริ้งเพราะ,23/7/2021 04:16,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12209A6400028,Resorcinol,108-46-3,98%,250,210,กรัม,นายนพดล พริ้งเพราะ,23/7/2021 04:16,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12209A6400029,Hexane,110-54-3,RPE - For analysis - ACS - Reag. Ph.Eur.,"2,500.00","2,000.00",มิลลิลิตร,นายนพดล พริ้งเพราะ,23/7/2021 04:16,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12209A6400030,Hexane,110-54-3,RPE - For analysis - ACS - Reag. Ph.Eur.,"2,500.00","2,500.00",มิลลิลิตร,นายนพดล พริ้งเพราะ,23/7/2021 04:16,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12209A6400032,Olive oil,8001-25-0,Commercial Grade,450,450,มิลลิลิตร,นายนพดล พริ้งเพราะ,30/8/2021 15:24,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12209A6600002,Zinc sulfate heptahydrate,7446-20-0,RPE - For analysis - ACS,"1,000.00","1,000.00",กรัม,นายนพดล พริ้งเพราะ,31/8/2023 11:38,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12209A6600003,Zinc sulfate heptahydrate,7446-20-0,RPE - For analysis - ACS,"1,000.00","1,000.00",กรัม,นายนพดล พริ้งเพราะ,31/8/2023 11:38,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12209A6600004,Ammonium chloride,12125-02-9,RPE - For analysis - ACS - Reag. Ph.Eur. - Reag. USP,500,500,กรัม,นายนพดล พริ้งเพราะ,31/8/2023 11:38,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12209A6600005,Ammonium chloride,12125-02-9,RPE - For analysis - ACS - Reag. Ph.Eur. - Reag. USP,500,500,กรัม,นายนพดล พริ้งเพราะ,31/8/2023 11:38,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12209A6600006,Ammonium chloride,12125-02-9,RPE - For analysis - ACS - Reag. Ph.Eur. - Reag. USP,500,500,กรัม,นายนพดล พริ้งเพราะ,31/8/2023 11:38,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12209A6600007,Copper (II) sulfate-pentahydrate,7758-99-8,RPE - For analysis - ACS,"1,000.00","1,000.00",กรัม,นายนพดล พริ้งเพราะ,31/8/2023 11:38,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12209A6600008,Copper (II) sulfate-pentahydrate,7758-99-8,RPE - For analysis - ACS,"1,000.00","1,000.00",กรัม,นายนพดล พริ้งเพราะ,31/8/2023 11:38,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12209A6600009,Ethyl acetate,141-78-6,Commercial grade,20,20,ลิตร,นายนพดล พริ้งเพราะ,31/8/2023 11:38,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12209A6600010,"Starch, soluble",9005-84-9,RPE - For analysis - Reag. Ph. Eur.,"1,000.00","1,000.00",กรัม,นายนพดล พริ้งเพราะ,31/8/2023 11:38,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12219A6100013,Peptone from meat,91079-38-8,Lab grade,500,400,กรัม,นายนพดล พริ้งเพราะ,4/9/2018 16:24,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12219A6100016,Brucine sulfate hydrate,652154-10-4,"98%(dry wt),water<13%",25,5,กรัม,นายนพดล พริ้งเพราะ,24/10/2018 22:30,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12219A6100017,Potassium dihydrogen  phosphate,7778-77-0,AR grade,500,200,กรัม,นายนพดล พริ้งเพราะ,24/10/2018 22:30,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12219A6100022,Hexane,110-54-3,"AR,99.0%","2,500.00","2,500.00",มิลลิลิตร,นายนพดล พริ้งเพราะ,30/11/2018 10:27,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12219A6100023,Hexane,110-54-3,"AR,99.0%","2,500.00","2,500.00",มิลลิลิตร,นายนพดล พริ้งเพราะ,30/11/2018 10:27,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12219A6100024,Tryptone Water,264410,Laboratory Reagent,500,450,กรัม,นายนพดล พริ้งเพราะ,30/11/2018 10:27,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12219A6100025,Tryptose broth,M177,Laboratory Reagent,500,400,กรัม,นายนพดล พริ้งเพราะ,30/11/2018 10:27,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12219A6100026,Yeast extract,2/1/8013,Laboratory Reagent,500,350,กรัม,นายนพดล พริ้งเพราะ,30/11/2018 10:27,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12219A6100028,di-Potassium hydrogen phosphate anhydrous,4/11/7758,RPE,500,250,กรัม,นายนพดล พริ้งเพราะ,4/12/2018 16:39,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12219A6100029,di-Potassium hydrogen phosphate anhydrous,4/11/7758,RPE,500,250,กรัม,นายนพดล พริ้งเพราะ,4/12/2018 16:39,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12219A6200001,di-Potassium hydrogen phosphate anhydrous,4/11/7758,RPE - For analysis - ACS - Reag. Ph.Eur. - Reag. USP,500,500,กรัม,นายนพดล พริ้งเพราะ,21/3/2019 15:57,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12219A6200002,Ferroin indicator solution,14634-91-4,RPE - For analysis,100,100,มิลลิลิตร,นายนพดล พริ้งเพราะ,21/3/2019 15:57,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
F12219A6200003,Ferroin indicator solution,14634-91-4,RPE - For analysis,100,100,มิลลิลิตร,นายนพดล พริ้งเพราะ,21/3/2019 15:57,,,,,,,,,,,,,,,,,,,,,,,,Center Store,admin1
